activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,dti_bucket,decisioned,loan_purpose_label,action_taken_label,ltv,ltv_bucket
2024,549300SHE1JTCOWBP090,27340,NC,37133,37133000105,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,3,0,2,1,4,2,2,1,2,25000,65.967,,,3,,,,,,,,1.0,2,2,2,2,175000.0,1,1,3,5,1,,38.0,30%-<36%,3,10,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,3,,,,6990,16.49,76200,153.0,1772,3197,24,30%-<36%,True,Other Purpose,Application Denied,14.285714285714285,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37135,37135011001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,2,1,2,1,2,65000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,112.0,,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4733,22.46,106500,133.0,1541,1920,36,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,39580,NC,37069,37069060100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,1,2,1,2,85000,51.282,,,3,,,,,,,,1.0,2,2,2,2,155000.0,1,1,3,5,1,,36.0,50%-60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,,1,1,6,,,,,1,3.0,,,4420,47.87,122300,53.0,1553,2268,33,50%-60%,True,Other Purpose,Application Denied,54.83870967741935,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081015703,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,1,2,2,1,2,25000,72.319,7.25,-0.46,2,,,,,,,,2.0,2,2,2,2,315000.0,1,1,3,5,1,,72.0,38,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,6590,38.57,80700,127.0,1538,2022,29,36%-49%,True,Home Purchase,Loan Originated,7.936507936507936,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37101,37101041511,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,15000,43.505,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,305000.0,1,1,3,5,1,,20.0,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,2620,33.4,122300,62.0,585,765,24,36%-49%,True,Home Improvement,Loan Originated,4.918032786885246,<=60%
2024,549300SHE1JTCOWBP090,49180,NC,37169,37169070302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,115000,81.229,7.25,-0.4,2,,,,,,,,2.0,2,2,2,2,185000.0,1,1,3,5,1,,62.0,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,2178,9.6,81900,78.0,593,785,35,36%-49%,True,Refinancing,Loan Originated,62.16216216216216,60%-80%
2024,549300SHE1JTCOWBP090,49180,NC,37057,37057061501,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,2,2,2,1,2,25000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,35.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4773,70.46,81900,44.0,613,2112,53,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37009,37009970501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,4,1,2,1,2,315000,,,,3,,,,,,,,1.0,2,2,2,2,,1,2,3,5,1,,127.0,,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3511,10.4,71500,87.0,815,1772,38,Missing,False,Other Purpose,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37171,37171930700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,205000,55.631,7.25,-0.46,2,,,,,,,,2.0,2,2,2,2,595000.0,1,1,3,5,1,,121.0,39,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4090,12.08,71500,122.0,1338,1838,37,36%-49%,True,Refinancing,Loan Originated,34.45378151260504,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179021019,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,15000,88.778,,,3,,,,,,,,1.0,2,2,2,2,355000.0,1,1,3,5,1,,60.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,1,,,,5007,21.51,100300,169.0,1208,1307,31,>60%,True,Home Improvement,Application Denied,4.225352112676056,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183053808,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,2,2,1,2,75000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,109.0,,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,6,,,,,10,,,,5581,16.07,122300,165.0,1876,1976,26,Missing,False,Refinancing,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37045,37045950800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,1,2,1,2,45000,12.396,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,325000.0,1,1,3,5,1,,162.0,<20%,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4378,31.16,71500,143.0,1184,1771,39,<20%,True,Home Improvement,Loan Originated,13.846153846153847,<=60%
2024,549300SHE1JTCOWBP090,27340,NC,37133,37133001500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,5000,89.994,7.25,-0.74,2,,,,,,,,3.0,2,2,2,2,195000.0,1,1,3,5,1,,81.0,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,2483,54.89,76200,61.0,368,899,47,30%-<36%,True,Home Improvement,Loan Originated,2.564102564102564,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37009,37009970701,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,2,2,2,1,2,25000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,47.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,10,,,,3356,7.66,71500,98.0,1569,2954,28,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,22180,NC,37051,37051002801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,85000,75.323,7.25,-0.66,2,,,,,,,,3.0,2,2,2,2,345000.0,1,1,3,5,1,,141.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4457,36.82,71300,137.0,1155,1717,21,30%-<36%,True,Home Improvement,Loan Originated,24.637681159420293,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37041,37041930102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,2,1,2,1,1,35000,63.934,,,3,,,,,,,,1.0,2,2,2,2,65000.0,1,3,3,5,1,,69.0,>60%,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,1,,,,2195,31.66,71500,109.0,894,1112,35,>60%,True,Home Improvement,Application Denied,53.84615384615385,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37145,37145920602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,4,1,2,1,2,55000,9.416,7.25,-0.37,2,,,,,,,,1.0,2,2,2,2,535000.0,1,1,3,5,1,,86.0,41,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,>74,35-44,Yes,No,1,1,6,,,,,10,,,,4798,23.59,106500,89.0,1721,2062,25,36%-49%,True,Other Purpose,Loan Originated,10.2803738317757,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052811,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,4,0,2,1,4,1,2,1,2,105000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,54.0,,9,9,1,2.0,11.0,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,8517,90.33,122300,49.0,1967,2613,24,Missing,False,Other Purpose,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,20500,NC,37145,37145920602,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000,53.606,7.25,-0.84,2,,,,,,,,3.0,2,2,2,2,595000.0,1,1,3,5,1,,120.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4798,23.59,106500,89.0,1721,2062,25,20%-<30%,True,Home Improvement,Loan Originated,9.243697478991598,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37085,37085070903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,35000,80.462,7.25,-0.74,2,,,,,,,,3.0,2,2,2,2,255000.0,1,1,3,5,1,,143.0,37,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,45-54,Yes,No,1,1,6,,,,,10,,,,2293,42.83,71500,136.0,638,954,27,36%-49%,True,Other Purpose,Loan Originated,13.725490196078432,<=60%
2024,549300SHE1JTCOWBP090,22180,NC,37051,37051003003,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,4,2,2,1,2,75000,89.992,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,355000.0,1,1,3,5,1,,168.0,41,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,7343,47.87,71300,147.0,1674,2411,18,36%-49%,True,Other Purpose,Loan Originated,21.12676056338028,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37107,37107010600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,25000,57.851,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,155000.0,1,1,3,5,1,,64.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,3559,58.33,71500,103.0,686,1528,58,20%-<30%,True,Home Improvement,Loan Originated,16.129032258064516,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37025,37025042603,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,85000,79.98,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,345000.0,1,1,3,5,1,,88.0,43,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,9240,37.02,100300,113.0,2155,2665,20,36%-49%,True,Refinancing,Loan Originated,24.637681159420293,<=60%
2024,549300SHE1JTCOWBP090,22180,NC,37051,37051000701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,2,1,2,1,2,45000,,,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,72.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,5515,31.55,71300,160.0,1524,2098,47,Missing,False,Home Improvement,File Closed for Incompleteness,,Missing
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183050500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000,64.448,7.5,-0.59,2,,,,,,,,1.0,2,2,2,2,585000.0,1,1,3,5,1,,164.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3880,33.17,122300,110.0,1533,1941,63,30%-<36%,True,Home Improvement,Loan Originated,26.495726495726498,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063001709,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,45000,74.38,,,3,,,,,,,,1.0,2,2,2,2,205000.0,1,1,3,5,1,,49.0,50%-60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,1,3.0,,,8149,89.58,106500,45.0,672,1573,26,50%-60%,True,Other Purpose,Application Denied,21.951219512195124,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183053509,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,205000,32.595,7.25,-0.29,2,,,,,,,,1.0,2,2,2,2,2845000.0,1,1,3,5,1,,195.0,>60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,5201,20.36,122300,176.0,1887,2015,34,>60%,True,Home Improvement,Loan Originated,7.205623901581721,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37111,37111970902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,2,1,2,1,2,85000,,,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,94.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5026,11.52,71500,98.0,1376,2121,31,Missing,False,Home Improvement,File Closed for Incompleteness,,Missing
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,45000,69.737,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,305000.0,1,1,3,5,1,,71.0,42,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,6140,38.19,122300,98.0,1716,2169,39,36%-49%,True,Other Purpose,Loan Originated,14.754098360655737,<=60%
2024,549300SHE1JTCOWBP090,25860,NC,37027,37027031402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,65000,79.862,7.25,-0.84,2,,,,,,,,3.0,2,2,2,2,385000.0,1,1,3,5,1,,74.0,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3519,14.27,78100,91.0,1074,1566,41,30%-<36%,True,Home Improvement,Loan Originated,16.883116883116884,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37097,37097061603,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,75000,75.675,7.25,-0.85,2,,,,,,,,3.0,2,2,2,2,255000.0,1,1,3,5,1,,133.0,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,5467,34.46,100300,63.0,681,1362,20,36%-49%,True,Other Purpose,Loan Originated,29.411764705882355,<=60%
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081015201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,1,2,1,2,25000,6.358,7.5,-0.74,2,,,,,,,,1.0,2,2,2,2,315000.0,1,1,3,5,1,,31.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,5363,32.02,80700,97.0,1252,1844,37,20%-<30%,True,Home Improvement,Loan Originated,7.936507936507936,<=60%
2024,549300SHE1JTCOWBP090,38240,NC,37125,37125950801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,2,1,2,1,2,15000,,,,3,,,,,,,,3.0,2,2,2,2,,1,1,3,5,1,,15.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,6049,45.86,107200,99.0,1221,1781,23,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37199,37199960200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,31,1,2,1,1,115000,,,,3,,,,,,,,1.0,2,2,2,2,,1,3,3,5,1,,82.0,,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4825,10.67,71500,110.0,1237,2234,42,Missing,False,Refinancing,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,48900,NC,37141,37141920601,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,2,2,2,1,2,105000,72.319,7.5,-0.74,2,,,,,,,,1.0,2,2,2,2,455000.0,1,1,3,5,1,,102.0,38,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,2849,45.77,96300,61.0,956,1287,28,36%-49%,True,Home Improvement,Loan Originated,23.076923076923077,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37135,37135010710,NC,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,475000,49.334,7.25,-0.85,2,,,,,,,,3.0,2,2,2,2,1305000.0,1,1,3,5,1,,323.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,6,,,,,10,,,,3335,32.11,106500,118.0,788,1015,36,30%-<36%,True,Other Purpose,Loan Originated,36.39846743295019,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37009,37009970501,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,4,1,2,1,2,405000,,,,3,,,,,,,,2.0,2,2,2,2,,1,2,3,5,1,,118.0,,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,3511,10.4,71500,87.0,815,1772,38,Missing,False,Other Purpose,File Closed for Incompleteness,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37031,37031970301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,25000,97.369,,,3,,,,,,,,1.0,2,2,2,2,535000.0,1,1,3,5,1,,250.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,4,,,,4689,22.16,71500,113.0,1466,2284,31,20%-<30%,True,Home Improvement,Application Denied,4.672897196261682,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37193,37193961002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,285000,89.981,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,695000.0,1,1,3,5,1,,185.0,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4969,19.02,71500,98.0,1840,2484,38,36%-49%,True,Refinancing,Loan Originated,41.007194244604314,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37037,37037020202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,2,2,1,2,175000,76.781,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,895000.0,1,1,3,5,1,,210.0,41,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,3382,15.05,106500,148.0,1216,1408,20,36%-49%,True,Refinancing,Loan Originated,19.553072625698324,<=60%
2024,549300SHE1JTCOWBP090,49180,NC,37067,37067004007,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,1,0,2,1,2,2,2,1,2,145000,89.997,7.5,-0.59,2,,,,,,,,1.0,2,2,2,2,495000.0,1,1,3,5,1,,104.0,50%-60%,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,8016,17.93,81900,175.0,2519,2963,33,50%-60%,True,Home Improvement,Loan Originated,29.292929292929294,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37193,37193961202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,65000,24.742,7.25,-0.85,2,,,,,,,,3.0,2,2,2,2,535000.0,1,1,3,5,1,,57.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,3251,13.96,71500,107.0,904,1317,44,50%-60%,True,Home Improvement,Loan Originated,12.149532710280374,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37099,37099950400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,2,2,1,2,65000,78.977,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,285000.0,1,1,3,5,1,,83.0,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4335,17.67,71500,122.0,1164,2196,42,36%-49%,True,Refinancing,Loan Originated,22.807017543859647,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37013,37013930101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,95000,79.984,7.25,-0.56,2,,,,,,,,3.0,2,2,2,2,295000.0,1,1,3,5,1,,90.0,42,3,10,14,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,2889,28.45,71500,124.0,954,1741,27,36%-49%,True,Other Purpose,Loan Originated,32.20338983050847,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37071,37071032704,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,1,2,155000,49.929,7.5,-0.74,2,,,,,,,,1.0,2,2,2,2,305000.0,1,1,3,5,1,,101.0,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,4838,46.38,100300,98.0,607,1116,44,30%-<36%,True,Home Purchase,Loan Originated,50.81967213114754,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183054213,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,145000,82.341,7.25,-0.84,2,,,,,,,,3.0,2,2,2,2,755000.0,1,1,3,5,1,,395.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4462,35.45,122300,172.0,1048,1040,17,20%-<30%,True,Other Purpose,Loan Originated,19.205298013245034,<=60%
